"ayto:foto";"ayto:numero";"ayto:parada";"ayto:sentido";"dc:identifier";"dc:modified";"gn:coordX";"gn:coordY";"id";"vivo:address1";"wgs84_pos:lat";"wgs84_pos:long"
"oracle.sql.BLOB@7b758345";"101";"Los Castros 23";"L.Quintanilla Isasi";"35";"2014-04-14 12:20:01";"436376.6";"4813883";"http://datos.santander.es/api/datos/paradas_bus/35";"Avenida Los Castros 23";"43.47327862344123";"-3.787952884658477"
"oracle.sql.BLOB@5ffd6655";"103";"Las Estaciones";"Bº Pesquero";"239";"2014-04-14 12:20:01";"434515.8";"4812324";"http://datos.santander.es/api/datos/paradas_bus/239";"Plaza de las Estaciones S/N";"43.45908154114637";"-3.8107700513716405"
"oracle.sql.BLOB@754987ae";"104";"Calle Castilla 27";"Bº Pesquero";"240";"2014-04-14 12:20:01";"434345.4";"4812148";"http://datos.santander.es/api/datos/paradas_bus/240";"C/ Castilla 27";"43.45748199250403";"-3.812854959335722"
"oracle.sql.BLOB@2e6aecaa";"105";"Calle Castilla 51";"Bº Pesquero";"241";"2014-04-14 12:20:01";"433969.6";"4811963.43";"http://datos.santander.es/api/datos/paradas_bus/241";"C/ Castilla 51";"43.45578714070723";"-3.8174772964175623"
"oracle.sql.BLOB@6dd7a4b4";"106";"Calle Castilla71";"Bº Pesquero";"242";"2014-04-14 12:20:01";"433682.14";"4811821.38";"http://datos.santander.es/api/datos/paradas_bus/242";"C/ Castilla71";"43.45448276789331";"-3.821012770907022"
"oracle.sql.BLOB@687e5dc2";"107";"Calle Castilla La Marga";"Bº Pesquero";"243";"2014-04-14 12:20:01";"433362.3";"4811680";"http://datos.santander.es/api/datos/paradas_bus/243";"C/Castilla (La Marga)";"43.45318143494558";"-3.824948346035525"
"oracle.sql.BLOB@403da126";"108";"Puente la Marga";"Canalejas";"105";"2014-04-14 12:20:01";"433131.4";"4811629";"http://datos.santander.es/api/datos/paradas_bus/105";"Jeronimo saiz de la Maza";"43.452701653569726";"-3.82779569033466"
"oracle.sql.BLOB@e1ee6bd";"109";"Jeronimo Saiz de la Maza 9";"Canalejas";"106";"2014-04-14 12:20:01";"433194.6";"4812001";"http://datos.santander.es/api/datos/paradas_bus/106";"Jeronimo Saiz de la Maza 9";"43.456056575822494";"-3.827060241700295"
"oracle.sql.BLOB@ebe8989";"409";"Corceño";"Las Estaciones";"381";"2014-04-14 12:20:01";"430769.57";"4812715.65";"http://datos.santander.es/api/datos/paradas_bus/381";"Corceño";"43.462270281530984";"-3.857122307777554"
"oracle.sql.BLOB@7f3788ee";"81";"Las Californias";"Ojaiz";"230";"2014-04-14 12:20:01";"431905.4";"4811845";"http://datos.santander.es/api/datos/paradas_bus/230";"Campogiro";"43.45453578161125";"-3.842974170575647"
"oracle.sql.BLOB@16ff0282";"84";"El Empalme 6";"Ojaiz";"233";"2014-04-14 12:20:01";"431090.5";"4811239";"http://datos.santander.es/api/datos/paradas_bus/233";"El Empalme 6";"43.44900510583464";"-3.8529687383994378"
"oracle.sql.BLOB@3ffdb099";"85";"Los Llanos";"Ojaiz";"234";"2014-04-14 12:20:01";"430677.6";"4811143";"http://datos.santander.es/api/datos/paradas_bus/234";"El Empalme";"43.448102636102696";"-3.8580590081594517"
"oracle.sql.BLOB@28552da1";"87";"Peñacastillo";"Ojaiz";"236";"2014-04-14 12:20:01";"430210.28";"4811121.88";"http://datos.santander.es/api/datos/paradas_bus/236";"El Empalme";"43.44786903755583";"-3.863831193070702"
"oracle.sql.BLOB@7026b9b6";"88";"Camarreal 109";"Ojaiz";"237";"2014-04-14 12:20:01";"429692.75";"4810972.52";"http://datos.santander.es/api/datos/paradas_bus/237";"Camarreal 109";"43.44647584311502";"-3.870207250846711"
"oracle.sql.BLOB@7e6a953f";"89";"Surtidor";"Ojaiz";"238";"2014-04-14 12:20:01";"429064.63";"4810436.21";"http://datos.santander.es/api/datos/paradas_bus/238";"Camarreal 143 (Surtidor)";"43.44158798213727";"-3.8778992048822247"
"oracle.sql.BLOB@76c9bf0";"447";"Ojaiz 166";"Ojaiz";"27852";"2014-04-14 12:20:01";"428421.5";"4810362";"http://datos.santander.es/api/datos/paradas_bus/27852";"Ojaiz 166";"43.44085860625788";"-3.8858360196020816"
"oracle.sql.BLOB@6b71ad5e";"446";"Ojaiz 89";"Ojaiz";"27853";"2014-04-14 12:20:01";"428443.6";"4810351";"http://datos.santander.es/api/datos/paradas_bus/27853";"Ojaiz 89";"43.440761683356854";"-3.8855615104988055"
"oracle.sql.BLOB@742d2d6d";"246";"Ines Diego del Noval 152";"Cueto";"62";"2014-04-14 12:20:01";"434971.07";"4814740.17";"http://datos.santander.es/api/datos/paradas_bus/62";"Ines Diego del Noval 152";"43.480875139121714";"-3.8054315682424886"
"oracle.sql.BLOB@42018ab1";"249";"Calle Arriba. 85";"Cueto";"66";"2014-04-14 12:20:01";"434648.54";"4814523.97";"http://datos.santander.es/api/datos/paradas_bus/66";"Calle Arriba. 85";"43.47890046054539";"-3.8093934640391054"
"oracle.sql.BLOB@73388c51";"250";"Calle Arriba 31";"Cueto";"67";"2014-04-14 12:20:01";"434419.01";"4814428.82";"http://datos.santander.es/api/datos/paradas_bus/67";"Cueto";"43.47802367720646";"-3.81221988288324"
"oracle.sql.BLOB@58454f0";"2";"Los Ciruelos 27";"A.Odriozola";"143";"2014-04-14 12:20:01";"431136.4";"4812263";"http://datos.santander.es/api/datos/paradas_bus/143";"Los Ciruelos 27";"43.458228783238";"-3.8525309285622544"
"oracle.sql.BLOB@32e45b64";"3";"Jose Mª Cossio. 54";"A.Odriozola";"144";"2014-04-14 12:20:01";"431460.7";"4812346";"http://datos.santander.es/api/datos/paradas_bus/144";"Jose Maria Cossio. 54";"43.45900585429153";"-3.848533164101326"
"oracle.sql.BLOB@2e2c1c56";"4";"Jose Maria Cossio 33";"A.Odriozola";"145";"2014-04-14 12:20:01";"431647.5";"4812392";"http://datos.santander.es/api/datos/paradas_bus/145";"Jose Mª Cossio  nº 33";"43.459437106299696";"-3.8462301379613035"
"oracle.sql.BLOB@51f869c8";"16";"Puertochico";"A.Odriozola";"164";"2014-04-14 12:20:01";"435598";"4812656";"http://datos.santander.es/api/datos/paradas_bus/164";"Calle Muelle de Calderon";"43.462164680880456";"-3.7974334329063475"
"oracle.sql.BLOB@be8f383";"17";"Castelar";"A.Odriozola";"214";"2014-04-14 12:20:01";"435957.5";"4812721";"http://datos.santander.es/api/datos/paradas_bus/214";"Castelar 29";"43.46278078540211";"-3.792997462569012"
"oracle.sql.BLOB@6acb2390";"18";"Reina Victoria 18";"A.Odriozola";"165";"2014-04-14 12:20:01";"436336.42";"4812785.36";"http://datos.santander.es/api/datos/paradas_bus/165";"Reina Victoria 18";"43.463392610027256";"-3.7883212780365936"
"oracle.sql.BLOB@3e8bf9b6";"19";"Avenida Reina Victoria ";"A.Odriozola";"166";"2014-04-14 12:20:01";"436788.2";"4812906";"http://datos.santander.es/api/datos/paradas_bus/166";"Avenida Reina Victoria";"43.46451712513864";"-3.78275091062551"
"oracle.sql.BLOB@57b73bce";"20";"Gonzalez Riancho";"A.Odriozola";"167";"2014-04-14 12:20:01";"437053.7";"4813101";"http://datos.santander.es/api/datos/paradas_bus/167";"Reina Victoria S/N";"43.466295210747056";"-3.7794915904254505"
"oracle.sql.BLOB@3eb77e5f";"21";"La Magdalena";"A.Odriozola";"168";"2014-04-14 12:20:01";"437299.2";"4813365";"http://datos.santander.es/api/datos/paradas_bus/168";"Reina Victoria";"43.46869276977144";"-3.776487260586914"
"oracle.sql.BLOB@c9af24";"22";"Luis Martinez";"A.Odriozola";"169";"2014-04-14 12:20:01";"437134.3";"4813632";"http://datos.santander.es/api/datos/paradas_bus/169";"Reina Victoria";"43.47108285752905";"-3.778556571901992"
"oracle.sql.BLOB@390964e3";"23";"Plaza de Italia";"A.Odriozola";"170";"2014-04-14 12:20:01";"436842.5";"4813757";"http://datos.santander.es/api/datos/paradas_bus/170";"Avenida de Reina Victoria nº 3";"43.472183696556385";"-3.7821784208853595"
"oracle.sql.BLOB@17be9056";"24";"Piquio ";"A.Odriozola";"171";"2014-04-14 12:20:01";"436613.1";"4813983";"http://datos.santander.es/api/datos/paradas_bus/171";"Avda Castañeda";"43.47419906667546";"-3.7850407210428396"
"oracle.sql.BLOB@5ff60a47";"25";"Doctor Fleming ";"A.Odriozola";"172";"2014-04-14 12:20:01";"436352.3";"4814145";"http://datos.santander.es/api/datos/paradas_bus/172";"Avda Castañeda";"43.475635466786535";"-3.788283938331837"
"oracle.sql.BLOB@121cec89";"27";"Gregorio Marañon";"Corban";"315";"2014-04-14 12:20:01";"436219.9";"4814576";"http://datos.santander.es/api/datos/paradas_bus/315";"Gregorio Marañon";"43.47950467652063";"-3.7899713510017157"
"oracle.sql.BLOB@28ed1fa9";"28";"Los Agustinos";"PCTCAN";"187";"2014-04-14 12:20:01";"436101.31";"4814457.02";"http://datos.santander.es/api/datos/paradas_bus/187";"Avda Pontejos nº 27";"43.47842331273516";"-3.7914236364412335"
"oracle.sql.BLOB@67b9a53c";"29";"Doctor Fleming";"PCTCAN";"188";"2014-04-14 12:20:01";"436297.4";"4814157";"http://datos.santander.es/api/datos/paradas_bus/188";"Plza Doctor Fleming";"43.4757388310865";"-3.788964088017849"
"oracle.sql.BLOB@4d0f3b57";"30";"Piquio";"PCTCAN";"189";"2014-04-14 12:20:01";"436639.8";"4813926";"http://datos.santander.es/api/datos/paradas_bus/189";"Avda Castañeda";"43.473688131670876";"-3.784703993368457"
"oracle.sql.BLOB@2300f447";"31";"Plaza de Italia";"PCTCAN";"190";"2014-04-14 12:20:01";"436856.4";"4813722";"http://datos.santander.es/api/datos/paradas_bus/190";"Plaza de Italia S/N";"43.47186974846731";"-3.7820025206703543"
"oracle.sql.BLOB@13a57345";"32";"Luis Martinez";"PCTCAN";"191";"2014-04-14 12:20:01";"437125.44";"4813620.08";"http://datos.santander.es/api/datos/paradas_bus/191";"Reina Victoria 129";"43.470974790502574";"-3.7786647260692483"
"oracle.sql.BLOB@5332c116";"33";"La Magdalena";"PCTCAN";"192";"2014-04-14 12:20:01";"437255.9";"4813404";"http://datos.santander.es/api/datos/paradas_bus/192";"Reina Victoria 111";"43.46904027374427";"-3.7770270262207752"
"oracle.sql.BLOB@2922b606";"34";"Gonzalez de Riancho";"PCTCAN";"193";"2014-04-14 12:20:01";"436993.7";"4813068";"http://datos.santander.es/api/datos/paradas_bus/193";"Reina Victoria";"43.46599304058316";"-3.780229457353238"
"oracle.sql.BLOB@25dc5903";"35";"Reina Victoria 79";"PCTCAN";"194";"2014-04-14 12:20:01";"436709.6";"4812894";"http://datos.santander.es/api/datos/paradas_bus/194";"Reina Victoria 79";"43.46440243351389";"-3.783721094477558"
"oracle.sql.BLOB@2557e760";"36";"San Martin";"PCTCAN";"195";"2014-04-14 12:20:01";"436341.71";"4812803.88";"http://datos.santander.es/api/datos/paradas_bus/195";"Reina Victoria 37";"43.463559805243534";"-3.7882580541568034"
"oracle.sql.BLOB@2e1762c7";"37";"Castelar 29";"PCTCAN";"196";"2014-04-14 12:20:01";"435952.5";"4812738";"http://datos.santander.es/api/datos/paradas_bus/196";"Castelar 29";"43.462933416449566";"-3.7930612650937805"
"oracle.sql.BLOB@1560e75";"38";"Castelar 1";"PCTCAN";"197";"2014-04-14 12:20:01";"435692.3";"4812767";"http://datos.santander.es/api/datos/paradas_bus/197";"Castelar 1";"43.46317218367191";"-3.7962809412042726"
"oracle.sql.BLOB@38cf2402";"39";"Paseo de Pereda";"PCTCAN";"198";"2014-04-14 12:20:01";"435256.7";"4812647";"http://datos.santander.es/api/datos/paradas_bus/198";"Paseo de Pereda nº 18";"43.462054175423155";"-3.801651008276362"
"oracle.sql.BLOB@27451c71";"40";"Correos";"PCTCAN";"199";"2014-04-14 12:20:01";"434825";"4812601";"http://datos.santander.es/api/datos/paradas_bus/199";"Calvo Sotelo nº 21";"43.46160251239364";"-3.8069815236960753"
"oracle.sql.BLOB@2a4e52db";"41";"Plaza Ayuntamiento";"PCTCAN";"200";"2014-04-14 12:20:01";"434559.76";"4812607.72";"http://datos.santander.es/api/datos/paradas_bus/200";"Plaza del Ayuntamiento S/N";"43.46163984979357";"-3.81026079769118"
"oracle.sql.BLOB@7c21bd8f";"42";"Jesus de Monasterio 12";"PCTCAN";"201";"2014-04-14 12:20:01";"434354.59";"4812630.92";"http://datos.santander.es/api/datos/paradas_bus/201";"Jesus de Monasterio nº 12";"43.461830745926804";"-3.8127995724028576"
"oracle.sql.BLOB@b2436f4";"43";"San Fernando 22";"PCTCAN";"202";"2014-04-14 12:20:01";"433783.5";"4812477";"http://datos.santander.es/api/datos/paradas_bus/202";"San Fernando 22";"43.46039458300164";"-3.8198397604019334"
"oracle.sql.BLOB@7693d2e2";"44";"San Fernando 66";"PCTCAN";"203";"2014-04-14 12:20:01";"433421.34";"4812352.12";"http://datos.santander.es/api/datos/paradas_bus/203";"San Fernando . 66";"43.459238078465944";"-3.8243008271089765"
"oracle.sql.BLOB@62fa303f";"45";"Avenida de Valdecilla";"PCTCAN";"204";"2014-04-14 12:20:01";"432928.22";"4812173.33";"http://datos.santander.es/api/datos/paradas_bus/204";"Avenida de Valdecilla nº 24";"43.45758429320664";"-3.830373697082561"
"oracle.sql.BLOB@1775aadd";"46";"Torres Quevedo 22";"PCTCAN";"205";"2014-04-14 12:20:01";"432372.99";"4812156.46";"http://datos.santander.es/api/datos/paradas_bus/205";"Torres Quevedo nº 22";"43.45738240481148";"-3.8372339562630464"
"oracle.sql.BLOB@2e249f33";"47";"Manuel LLano ";"PCTCAN";"206";"2014-04-14 12:20:01";"432091.14";"4812260.51";"http://datos.santander.es/api/datos/paradas_bus/206";"Plaza Manuel LLano";"43.458293668270876";"-3.8407304297306686"
"oracle.sql.BLOB@664fe4ef";"48";"Jose Maria Cossio 12";"PCTCAN";"207";"2014-04-14 12:20:01";"432030.4";"4812432";"http://datos.santander.es/api/datos/paradas_bus/207";"Jose Mª Cossio  nº 12";"43.45983214117519";"-3.8415025489438657"
"oracle.sql.BLOB@73f3b63";"49";"Jose Maria Cossio 24";"PCTCAN";"208";"2014-04-14 12:20:01";"431860.8";"4812434";"http://datos.santander.es/api/datos/paradas_bus/208";"Jose Mª Cossio 24";"43.459834713707124";"-3.843599040243918"
"oracle.sql.BLOB@4853e44c";"50";"Jose Maria Cossio 44";"PCTCAN";"209";"2014-04-14 12:20:01";"431613.2";"4812399";"http://datos.santander.es/api/datos/paradas_bus/209";"Jose Mª Cossio 44";"43.45949699408762";"-3.846654958577188"
"oracle.sql.BLOB@7bb15eac";"51";"Jose Mª Cossio. 52";"PCTCAN";"210";"2014-04-14 12:20:01";"431460.7";"4812368";"http://datos.santander.es/api/datos/paradas_bus/210";"Jose Maria Cossio. 52";"43.45920392844341";"-3.8485359320393386"
"oracle.sql.BLOB@39beada5";"52";"Los Ciruelos 26";"PCTCAN";"211";"2014-04-14 12:20:01";"431143.5";"4812284";"http://datos.santander.es/api/datos/paradas_bus/211";"Los Ciruelos 26";"43.458418507586195";"-3.852445829951339"
"oracle.sql.BLOB@157a4941";"53";"Instituto Alisal";"PCTCAN";"398";"2014-04-14 12:20:01";"430877.5";"4812216";"http://datos.santander.es/api/datos/paradas_bus/398";"C/ Los ciruelos";"43.45778174130718";"-3.855724852232681"
"oracle.sql.BLOB@f5f556b";"54";"Barrio de Ojaiz 7";"Piquio";"215";"2014-04-14 12:20:01";"428749.6";"4810428";"http://datos.santander.es/api/datos/paradas_bus/215";"Bº Ojaiz.7";"43.441484136028876";"-3.8817906664111548"
"oracle.sql.BLOB@3be0ebaf";"56";"Camarreal 109";"Piquio";"216";"2014-04-14 12:20:01";"429655";"4810955";"http://datos.santander.es/api/datos/paradas_bus/216";"Camarreal 109";"43.44631455630209";"-3.8706714706765872"
"oracle.sql.BLOB@2b914cdf";"57";"Peñacastillo";"Piquio";"217";"2014-04-14 12:20:01";"430181.8";"4811115";"http://datos.santander.es/api/datos/paradas_bus/217";"Peña Castillo";"43.44780443724075";"-3.864182250823926"
"oracle.sql.BLOB@504ddad1";"58";"Peñacastillo Escuelas";"Piquio";"218";"2014-04-14 12:20:01";"430477.51";"4811082.32";"http://datos.santander.es/api/datos/paradas_bus/218";"El Empalme";"43.44753774510432";"-3.8605238748489463"
"oracle.sql.BLOB@2758f887";"59";"Los Llanos";"Piquio";"219";"2014-04-14 12:20:01";"430683.6";"4811133";"http://datos.santander.es/api/datos/paradas_bus/219";"El Empalme";"43.448013158381464";"-3.857983591620555"
"oracle.sql.BLOB@42247b3f";"60";"El Empalme";"Piquio";"338";"2014-04-14 12:20:01";"431055.5";"4811221";"http://datos.santander.es/api/datos/paradas_bus/338";"El Empalme";"43.448839820356746";"-3.8533989801498714"
"oracle.sql.BLOB@69178705";"61";"Campogiro 23";"Piquio";"220";"2014-04-14 12:20:01";"431398.5";"4811459";"http://datos.santander.es/api/datos/paradas_bus/220";"El Empalme";"43.45101415721043";"-3.84919026307494"
"oracle.sql.BLOB@7a18f2a";"62";"Campogiro";"Piquio";"221";"2014-04-14 12:20:01";"431642.4";"4811748";"http://datos.santander.es/api/datos/paradas_bus/221";"Campogiro";"43.45363846348255";"-3.846212373241196"
"oracle.sql.BLOB@7fbe124f";"63";"Campogiro.5";"Piquio";"222";"2014-04-14 12:20:01";"431943.5";"4811847";"http://datos.santander.es/api/datos/paradas_bus/222";"Campogiro.5";"43.454557256075965";"-3.842503548767623"
"oracle.sql.BLOB@17a4420e";"64";"Cajo 17";"Piquio";"223";"2014-04-14 12:20:01";"432278.8";"4811800";"http://datos.santander.es/api/datos/paradas_bus/223";"C/ Cajo . 17";"43.454164530027846";"-3.838353785210566"
"oracle.sql.BLOB@20ecb142";"65";"Cajo Renfe";"Piquio";"224";"2014-04-14 12:20:01";"432650.8";"4811879.78";"http://datos.santander.es/api/datos/paradas_bus/224";"Cajo";"43.454916410961225";"-3.8337661788458957"
"oracle.sql.BLOB@136974f1";"71";"Interfacultativo";"J.Bustamante";"31";"2014-04-14 12:20:01";"435109.8";"4813584";"http://datos.santander.es/api/datos/paradas_bus/31";"Avenida los Castros";"43.47047768478358";"-3.803578422810471"
"oracle.sql.BLOB@707c842b";"72";"Rectorado";"Bº Pesquero";"226";"2014-04-14 12:20:01";"434933.8";"4813558";"http://datos.santander.es/api/datos/paradas_bus/226";"Avenida de los Castros";"43.47022829616302";"-3.805751062493868"
"oracle.sql.BLOB@7ec95cbe";"73";"Los Castros 63";"J.Bustamante";"45";"2014-04-14 12:20:01";"435111.1";"4813570";"http://datos.santander.es/api/datos/paradas_bus/45";"Avenida Los Castros";"43.47035174926658";"-3.8035606832965874"
"oracle.sql.BLOB@55e7fef9";"74";"Parque la Teja";"L.Quintanilla Isasi";"32";"2014-04-14 12:20:01";"435464.64";"4813655.52";"http://datos.santander.es/api/datos/paradas_bus/32";"Avenida Los Castros";"43.471152331356215";"-3.799200293059364"
"oracle.sql.BLOB@7214b97e";"75";"Los Castros 53";"L.Quintanilla Isasi";"33";"2014-04-14 12:20:01";"435755.8";"4813730";"http://datos.santander.es/api/datos/paradas_bus/33";"Los Castros.53";"43.471847990729614";"-3.79560965711032"
"oracle.sql.BLOB@2e9e39b5";"76";"Casimiro Sainz 15";"Complejo";"399";"2014-04-14 12:20:01";"435647.3";"4812883";"http://datos.santander.es/api/datos/paradas_bus/399";"Casimiro Sainz 15";"43.46421271566736";"-3.796850881384466"
"oracle.sql.BLOB@15deb1fc";"79";"Cajo Fuente de la Salud";"Ojaiz";"228";"2014-04-14 12:20:01";"432549.6";"4811853";"http://datos.santander.es/api/datos/paradas_bus/228";"cajo";"43.454666180170776";"-3.8350135882080743"
"oracle.sql.BLOB@4f77229b";"80";"Parque Doctor Morales";"Ojaiz";"229";"2014-04-14 12:20:01";"432280.6";"4811811";"http://datos.santander.es/api/datos/paradas_bus/229";"C/ Cajo";"43.45426373041976";"-3.8383329065026563"
"oracle.sql.BLOB@168116df";"82";"Campogiro 90";"Ojaiz";"231";"2014-04-14 12:20:01";"431575.9";"4811694";"http://datos.santander.es/api/datos/paradas_bus/231";"Campogiro 90";"43.453146200463806";"-3.8470274420941677"
"oracle.sql.BLOB@75049603";"83";"Alto de la Peña";"Ojaiz";"232";"2014-04-14 12:20:01";"431395.3";"4811477";"http://datos.santander.es/api/datos/paradas_bus/232";"El Empalme";"43.45117592461029";"-3.8492320748873285"
"oracle.sql.BLOB@14dafa";"86";"Escuelas Peñacastillo ";"Ojaiz";"235";"2014-04-14 12:20:01";"430463.6";"4811093";"http://datos.santander.es/api/datos/paradas_bus/235";"El empalme";"43.44763260826696";"-3.8606971280501985"
"oracle.sql.BLOB@59345320";"167";"Manuel Gonzalez Hoyos 39";"PCTCAN";"184";"2014-04-14 12:20:01";"435752.5";"4814705";"http://datos.santander.es/api/datos/paradas_bus/184";"M.Gonzalez Hoyos 39";"43.480626083329575";"-3.7957655495847673"
"oracle.sql.BLOB@7a3d87a0";"168";"Valdenoja 25";"PCTCAN";"185";"2014-04-14 12:20:01";"435996.7";"4814732";"http://datos.santander.es/api/datos/paradas_bus/185";"Valdenoja 25";"43.480890133101795";"-3.79274936265175"
"oracle.sql.BLOB@5d935812";"169";"Valdenoja 3";"PCTCAN";"186";"2014-04-14 12:20:01";"436223.02";"4814758.38";"http://datos.santander.es/api/datos/paradas_bus/186";"Valdenoja 3";"43.481146995469445";"-3.789954151494142"
"oracle.sql.BLOB@747b35bc";"177";"Cardenal Herrera Oria 42";"Tunel de Puertochico";"306";"2014-04-14 12:20:01";"431881.05";"4812293.74";"http://datos.santander.es/api/datos/paradas_bus/306";"Cardenal Herrera Oria nº  42";"43.458573744130796";"-3.843331213218172"
"oracle.sql.BLOB@45050562";"178";"Cardenal Herrera Oria 76";"Tunel de Puertochico";"307";"2014-04-14 12:20:01";"431620.7";"4812206";"http://datos.santander.es/api/datos/paradas_bus/307";"Cardenal Herrera Oria Fte nº 76";"43.4577600283504";"-3.8465380346975824"
"oracle.sql.BLOB@4ca48854";"179";"Residencia Santa Lucia";"Tunel de puertochico";"308";"2014-04-14 12:20:01";"431216.59";"4812038.11";"http://datos.santander.es/api/datos/paradas_bus/308";"Cardenal Herrera Oria";"43.45621139572438";"-3.8515114230643426"
"oracle.sql.BLOB@45f26a1b";"180";"Cardenal Herrera Oria  130";"Tunel de Puertochico";"309";"2014-04-14 12:20:01";"430912.8";"4811914";"http://datos.santander.es/api/datos/paradas_bus/309";"Cardenal Herrera Oria nº 130";"43.45506598863138";"-3.855250269012174"
"oracle.sql.BLOB@2e14367d";"196";"Los Agustinos";"A.Odriozola";"173";"2014-04-14 12:20:01";"436125.52";"4814443.92";"http://datos.santander.es/api/datos/paradas_bus/173";"Avda Pontejos";"43.478307437003856";"-3.7911227697471523"
"oracle.sql.BLOB@3105602d";"197";"Valdenoja 32";"A.Odriozola";"174";"2014-04-14 12:20:01";"436241.5";"4814778";"http://datos.santander.es/api/datos/paradas_bus/174";"Valdenoja 32";"43.481325220582676";"-3.789727956067623"
"oracle.sql.BLOB@57ed437f";"198";"Valdenoja 50";"A.Odriozola";"175";"2014-04-14 12:20:01";"435957.3";"4814742";"http://datos.santander.es/api/datos/paradas_bus/175";"Valdenoja.50";"43.48097679191991";"-3.7932376953698292"
"oracle.sql.BLOB@19ea73f2";"199";"Manuel Gonzalez Hoyos 7";"A.Odriozola";"176";"2014-04-14 12:20:01";"435741.3";"4814714";"http://datos.santander.es/api/datos/paradas_bus/176";"M.Gonzalez Hoyos 7";"43.48070615137563";"-3.7959050925562843"
"oracle.sql.BLOB@6f622228";"200";"Consuelo Bergés 16";"PCTCAN";"27631";"2014-04-14 12:20:01";"435554.5";"4814589";"http://datos.santander.es/api/datos/paradas_bus/27631";"Consuelo Bergés 16";"43.479564632868474";"-3.798199940852188"
"oracle.sql.BLOB@13b0a939";"201";"Concha Espina 18";"PCTCAN";"183";"2014-04-14 12:20:01";"435637.62";"4814542.55";"http://datos.santander.es/api/datos/paradas_bus/183";"Concha Espina 18";"43.47915358612488";"-3.7971667449526265"
"oracle.sql.BLOB@3335e748";"234";"Barrio Hospitalillo 40";"LLuja";"53";"2014-04-14 12:20:01";"430507.4";"4811806";"http://datos.santander.es/api/datos/paradas_bus/53";"Bº El Hospitalillo 40";"43.454056070914206";"-3.8602467895716663"
"oracle.sql.BLOB@17e3423c";"235";"Adarzo";"LLuja";"54";"2014-04-14 12:20:01";"430073.3";"4811716";"http://datos.santander.es/api/datos/paradas_bus/54";"Adarzo";"43.45320531377376";"-3.8656001381173963"
"oracle.sql.BLOB@49117d64";"236";"Rucandial";"LLuja";"55";"2014-04-14 12:20:01";"429794.3";"4812199";"http://datos.santander.es/api/datos/paradas_bus/55";"Rucandial";"43.45752778723201";"-3.869110387579885"
